ProDataCSV

Title: Fri Oct 11 14:49:33 2024

Remarks:
#User: Chirascan User
#Date: 2024/10/11
#Instrument: 0641
#DetectorType: PMT
#DichOS Calibration Correction Curve: 0641/1
#HV (CDDC channel): 0 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm
#Temperature: ---- C

Last Modified: Fri Oct 11 16:30:32 2024 by unknown.

Options:

Available Dimensions:,2
Wavelength,Wavelength: 180nm - 280nm,Step Size: 1nm,Bandwidth: 1nm
Temperature,16 temperatures, from 5 to 80degrees Celsius  in smooth ramp mode at ramp-rate of 1degrees C per min.

Available Properties: ,7
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
SE,SE
Temperature,

Data:


CircularDichroism
Wavelength,Temperature
,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,
254,0.119853,0.00780188,-0.0665896,-0.0920919,0.126552,0.0849583,0.324125,0.206547,0.18937,0.291503,0.241904,0.164558,0.0307846,0.122869,0.103599,-0.109012
253,0.0274663,0.0832027,-0.0947939,-0.0929225,0.0792261,-0.04981,-0.152607,-0.0899981,-0.103425,0.135824,0.274609,0.100944,0.0921037,0.200325,0.0314214,0.0742797
252,-0.0702569,0.316738,-0.129153,0.193098,-0.00779805,-0.0625054,0.283376,0.154152,-0.11246,0.197275,0.184588,-0.0302934,-0.0221186,-0.108091,-0.186777,-0.166124
251,-0.0253281,0.171002,0.0637637,-0.130443,0.0902677,-0.119108,0.335627,-0.0281118,0.21232,0.0867901,0.071821,0.0987651,0.340565,-0.243309,-0.00764809,0.00654592
250,0.195741,0.0184055,0.143219,-0.0823001,0.1736,-0.287558,0.0783597,0.0588268,-0.248317,-0.159024,-0.191441,-0.138636,-0.169929,-0.0155318,-0.136044,-0.0137086
249,-0.273989,0.0630325,-0.154879,-0.130499,0.035244,-0.11357,0.0413098,0.00545089,-0.127228,-0.287462,-0.0897145,-0.132788,-0.259796,-0.266826,-0.189393,-0.260344
248,-0.0312113,-0.0798841,-0.0352235,-0.134219,-0.15325,-0.0430381,-0.130258,-0.2819,-0.171678,0.053444,-0.0343356,-0.140311,-0.211579,-0.237569,-0.212298,-0.406419
247,-0.101408,-0.0548483,-0.215832,-0.319892,0.0386441,-0.187077,-0.293746,-0.148552,-0.330064,-0.3409,-0.0465505,-0.332321,-0.240363,-0.440436,-0.415225,-0.750786
246,-0.152256,-0.0909553,-0.337363,-0.504029,-0.372134,-0.61069,-0.313021,-0.6124,-0.501811,-0.567648,-0.507421,-0.28847,-0.505059,-0.745295,-0.622981,-0.420483
245,-0.615722,-0.421425,-0.610791,-0.455172,-0.586953,-0.518945,-0.450546,-0.379608,-0.614615,-0.514594,-0.519074,-0.512519,-0.710434,-0.660471,-1.03532,-0.988189
244,-0.723943,-0.706444,-0.705303,-0.724029,-0.894694,-0.918086,-0.401269,-0.866146,-0.843911,-0.775064,-1.1327,-1.03327,-1.10955,-1.19667,-1.17707,-1.30987
243,-0.97484,-0.806676,-1.09795,-0.9447,-1.29235,-0.965774,-1.28296,-1.06432,-1.30067,-1.16003,-1.20502,-1.41912,-1.27656,-1.42406,-1.68661,-1.36025
242,-1.36424,-1.21747,-1.46192,-1.29589,-1.47144,-1.4838,-1.5953,-1.31675,-1.8356,-1.61955,-1.6251,-1.58788,-2.05472,-1.96435,-2.00912,-2.19587
241,-1.67815,-1.88853,-1.98172,-1.76001,-1.87577,-2.2597,-2.07944,-2.19779,-2.34651,-2.02023,-2.34076,-2.20991,-2.25718,-2.20736,-2.72419,-2.50112
240,-2.38278,-2.33714,-2.60971,-2.53106,-2.5653,-2.41924,-2.44231,-2.75657,-2.71061,-2.66536,-2.83869,-2.68492,-2.86042,-2.91575,-2.73716,-3.40636
239,-3.03164,-3.46198,-3.27462,-3.56699,-3.11291,-3.43583,-3.47433,-3.45613,-3.4784,-3.47029,-3.337,-3.40955,-3.56079,-3.54103,-3.80073,-3.92266
238,-4.03456,-4.01828,-4.30391,-4.38834,-4.12977,-4.23612,-4.35393,-4.25272,-4.59591,-4.44693,-4.40571,-4.46353,-4.53316,-4.47965,-4.70718,-4.81047
237,-5.26874,-5.03363,-5.33348,-5.22792,-5.44349,-5.56256,-5.47896,-5.22712,-5.32215,-5.28256,-5.43032,-5.39612,-5.48788,-5.76085,-5.85779,-5.58717
236,-6.24603,-6.10378,-6.6304,-6.91551,-6.44104,-6.34584,-6.32093,-6.01642,-6.625,-6.29975,-6.41331,-6.61363,-6.74835,-6.57856,-6.3237,-7.00339
235,-7.76445,-8.03234,-7.88969,-7.95176,-7.90633,-7.862,-7.96133,-7.88505,-7.87603,-8.02916,-7.9218,-7.72569,-7.82283,-7.94744,-7.94244,-8.01565
234,-9.54144,-8.96776,-9.13107,-9.50105,-9.5424,-9.6201,-9.32625,-9.21576,-9.12988,-9.27405,-9.32018,-9.12959,-9.40403,-8.97595,-9.46253,-9.02334
233,-10.9998,-10.9663,-11.0415,-11.0616,-10.9618,-11.0853,-10.6746,-10.8968,-10.6885,-10.7324,-10.6853,-10.4342,-10.5326,-10.4126,-10.6042,-10.6564
232,-12.7641,-12.8985,-12.893,-12.9557,-12.7323,-12.5984,-12.7764,-12.7846,-12.2878,-12.3121,-12.66,-12.3385,-12.047,-11.9626,-11.8837,-11.763
231,-15.0677,-14.9055,-14.9786,-14.5137,-14.5128,-14.5774,-14.417,-14.3674,-14.2765,-14.0331,-14.1222,-13.9398,-13.6267,-13.4484,-13.2888,-13.0996
230,-16.8312,-17.1808,-16.7068,-16.5941,-16.9564,-16.2956,-16.2886,-15.865,-15.5826,-15.7048,-15.4729,-15.4581,-15.2104,-15.0342,-14.808,-14.3779
229,-18.7684,-18.7171,-18.6045,-18.506,-18.5415,-18.1041,-17.8485,-17.6395,-17.6339,-17.3477,-17.1796,-17.0466,-16.6465,-15.9701,-15.8104,-15.8246
228,-20.7891,-20.9282,-20.5881,-20.2412,-20.3357,-19.7069,-19.3287,-19.3855,-19.0815,-18.8476,-18.9016,-18.4343,-18.0182,-17.6258,-17.2653,-17.1808
227,-22.5887,-22.3988,-22.2679,-21.9183,-21.6496,-21.209,-20.9508,-20.8673,-20.6081,-19.984,-19.8548,-19.6647,-19.4273,-18.9174,-18.3526,-17.9536
226,-24.3474,-24.3822,-23.7617,-23.4544,-23.3107,-22.7889,-22.3756,-21.8044,-21.8335,-21.3611,-20.9756,-20.8089,-20.2421,-20.1229,-19.5079,-18.5716
225,-25.5898,-25.3138,-25.0498,-24.6122,-24.4817,-23.6542,-23.4305,-22.765,-22.7888,-22.2474,-21.8018,-21.8513,-21.3484,-20.6622,-20.2144,-19.2611
224,-26.2887,-26.0845,-25.8672,-25.6535,-25.1892,-24.705,-24.1182,-23.8029,-23.5011,-22.9557,-22.8041,-22.153,-21.5674,-21.275,-20.7377,-19.996
223,-27.0788,-26.7994,-26.6272,-26.2493,-25.689,-25.0059,-25.0042,-24.2707,-23.8785,-23.5294,-23.4623,-22.7723,-22.2251,-21.5828,-20.9145,-20.3489
222,-27.2604,-27.1736,-26.6959,-26.5494,-26.0333,-25.5186,-25.1662,-24.2657,-24.2722,-23.7317,-23.692,-22.8593,-22.4734,-21.8504,-21.4163,-20.4983
221,-27.6763,-27.4921,-27.1008,-26.7657,-25.9446,-25.6258,-25.3091,-24.7725,-24.4066,-23.5709,-23.686,-23.1576,-22.9699,-22.1756,-21.2688,-20.3254
220,-27.3597,-27.2101,-26.747,-26.4818,-25.8106,-25.6708,-25.177,-24.3166,-24.0556,-23.7042,-23.5483,-23.0883,-22.3729,-22.0021,-21.2927,-20.3713
219,-27.2317,-27.0961,-26.7772,-26.2682,-25.8439,-25.5484,-24.8015,-24.294,-24.1558,-23.6932,-23.4672,-22.9218,-22.7067,-21.8388,-20.9187,-19.7425
218,-26.891,-26.5149,-26.5927,-26.0464,-25.2621,-24.8558,-24.725,-24.2731,-23.5578,-23.6326,-23.1431,-23.0048,-22.0961,-21.658,-20.7426,-19.944
217,-26.2627,-26.4,-25.9095,-25.4586,-25.306,-25.1329,-24.2429,-23.6398,-23.6773,-23.3441,-23.058,-22.5531,-22.2606,-21.3414,-20.8403,-19.6898
216,-26.0027,-25.6681,-25.2553,-25.3423,-24.7653,-24.8311,-24.2769,-23.8447,-23.3699,-23.4582,-22.656,-22.5748,-22.2574,-21.4426,-20.5247,-19.444
215,-26.0865,-25.4832,-25.3923,-24.8287,-24.7503,-24.0639,-24.1234,-23.553,-23.2552,-22.8655,-22.7812,-22.5801,-21.83,-21.5228,-20.8195,-19.9453
214,-25.5534,-25.2962,-25.2878,-25.082,-24.7392,-24.5591,-24.0878,-23.6645,-23.5301,-23.0474,-22.9295,-22.9407,-22.0775,-21.5552,-20.9884,-19.7418
213,-25.7298,-25.7126,-25.6454,-25.007,-25.0015,-24.4864,-24.5771,-24.1666,-23.9988,-23.4747,-23.402,-22.9735,-22.7613,-22.0997,-21.1695,-20.2843
212,-26.0663,-26.1743,-25.5992,-25.5409,-25.3985,-25.1964,-25.1385,-24.7065,-24.2782,-23.8516,-23.9104,-23.5086,-23.0832,-22.7195,-21.8935,-20.6728
211,-27.2187,-26.6926,-26.5514,-26.8591,-26.4617,-26.1768,-25.7493,-25.665,-25.5222,-25.2412,-24.6159,-24.3532,-24.4993,-23.6238,-22.9813,-21.7297
210,-28.086,-27.8714,-27.7041,-27.9785,-27.4883,-27.0081,-26.9238,-26.4326,-26.3252,-26.1498,-25.8697,-25.7513,-25.6756,-24.8723,-24.0556,-23.1094
209,-28.9978,-29.3391,-28.8797,-28.7979,-28.8132,-27.9655,-27.9849,-27.685,-27.3546,-27.2588,-27.2543,-26.7673,-26.5018,-25.9316,-24.8975,-23.4569
208,-29.4932,-29.6211,-29.4124,-29.0961,-29.136,-28.7218,-28.648,-27.8886,-27.8316,-27.6317,-27.5219,-27.2228,-26.7468,-26.212,-24.9241,-23.5719
207,-28.4514,-29.019,-28.3946,-28.4471,-28.606,-28.6015,-27.68,-27.5218,-27.2882,-27.0593,-26.8462,-26.4042,-26.0903,-25.8511,-24.2099,-22.3489
206,-26.94,-26.6265,-27.2953,-26.5379,-26.2914,-25.7416,-25.6943,-25.2988,-24.6582,-25.0269,-24.4891,-24.6943,-24.0827,-23.5671,-22.0019,-20.0698
205,-23.4979,-23.0845,-23.0103,-22.9388,-22.4867,-22.1524,-22.5279,-22.1919,-21.9926,-21.4043,-21.5271,-21.2653,-20.4639,-19.9852,-18.6811,-17.0172
204,-19.0481,-18.9476,-18.7446,-18.511,-17.9389,-17.6638,-18.2239,-17.7709,-17.4872,-17.3513,-17.0363,-17.0555,-17.0351,-15.669,-14.4754,-13.5455
203,-13.9921,-13.2393,-13.3987,-13.0295,-12.9954,-12.739,-12.7378,-12.7058,-11.7779,-12.4926,-11.8686,-12.4254,-11.2625,-11.3899,-9.86282,-8.84441
202,-7.75264,-7.28339,-7.16122,-7.06367,-7.09655,-6.44099,-7.14854,-6.15605,-6.39332,-6.44391,-6.47938,-6.04235,-5.69421,-5.49224,-4.69841,-2.9633
201,-0.262197,-0.382239,0.443123,0.12865,0.338426,0.812782,0.533175,0.459464,1.16243,0.752126,1.40081,1.31139,1.08201,1.06666,2.27483,2.82808
200,8.64253,8.03894,8.38056,8.6172,9.41077,8.5261,8.66931,9.10546,9.24168,8.85372,8.38856,9.74567,8.91504,8.91838,9.57004,10.0342
199,18.0785,18.0124,17.7803,18.2103,18.4835,17.9147,18.2688,17.2526,18.1467,17.838,17.0803,17.4643,17.9153,17.2212,17.5315,17.6233
198,27.9831,28.2146,28.899,28.5651,27.9495,27.8016,28.0494,27.1811,27.2748,26.9612,26.8305,26.6535,26.493,25.9742,25.3814,25.3023
197,38.9496,38.9876,38.5178,38.2332,38.0195,37.9878,37.1164,36.5661,35.7378,35.7867,35.9834,35.0743,34.6997,34.7826,32.8162,31.6525
196,47.1267,46.6798,46.5296,46.5897,45.8932,45.2823,44.9267,44.211,43.6197,43.1469,42.9119,42.5196,41.8693,40.8153,38.8736,37.5293
195,54.3134,53.3716,53.259,52.9318,52.2869,51.6559,51.3522,50.4924,49.5433,48.4838,48.5299,47.1397,46.7023,45.611,44.4679,42.2803
194,57.9849,58.0385,56.5147,56.3031,55.9569,55.7366,54.7085,53.9274,53.0682,51.5853,51.7633,51.3346,50.0001,48.62,46.3431,43.5051
193,61.0578,60.1872,60.3482,59.7648,58.0953,58.1343,57.3811,56.0864,55.4213,55.1617,54.2049,53.4127,52.5704,50.3141,47.9063,45.2221
192,62.096,61.798,60.4643,60.4018,60.5861,58.5807,59.1582,57.2684,56.3201,55.1981,55.1014,53.6146,52.5779,51.1946,49.0599,44.8932
191,62.2482,61.2797,61.1592,59.9829,59.5858,57.6366,57.8882,55.8778,55.6391,54.6172,54.2007,53.2904,51.879,49.8318,47.7496,44.143
190,59.6127,58.7018,58.2382,57.7759,57.356,56.6906,54.748,53.5177,53.7651,52.4287,51.5421,51.6175,49.6365,48.2037,45.8795,43.1015
189,56.4825,56.9437,55.7092,54.6801,54.1693,53.8325,51.3981,50.9536,50.0697,49.7739,50.7523,48.3935,47.5167,44.2894,43.1122,40.079
188,52.9082,52.224,51.4264,50.0678,50.5095,50.3432,47.9081,46.8851,45.6976,46.2016,44.7741,44.3061,43.2378,40.9184,40.0409,36.2908
187,46.3108,48.1241,47.6136,45.7925,45.4579,45.3672,44.2415,42.8845,43.3758,40.8891,42.03,40.0239,39.4987,37.4564,36.5404,32.7675
186,44.0572,43.1707,42.2533,42.0832,40.6872,40.4368,38.5872,38.4828,37.9664,37.8712,37.1919,36.7409,36.8836,34.6421,31.7955,28.9175
185,39.1438,38.0809,38.924,37.7,37.6063,37.4843,36.6066,35.3609,34.4743,34.0213,34.1763,32.8814,32.623,31.496,29.2994,28.314
184,34.5232,34.6331,34.0071,34.6664,33.952,33.2554,32.744,32.3194,30.9995,30.9419,31.0373,30.4894,30.701,29.8553,27.2381,22.7105
183,30.9915,31.5534,30.2528,29.8895,31.0622,29.4583,28.5042,28.955,29.0507,25.3829,29.8268,29.0304,25.2698,25.1345,18.6152,23.1144
182,27.4901,27.9134,28.0656,26.4636,26.0095,28.5461,27.1442,26.6044,21.8661,28.2268,24.7817,23.5006,24.4474,12.8539,30.6598,37.4048
181,24.5292,26.9122,25.5907,22.8372,24.2621,24.3759,24.5379,24.7982,24.7527,21.7605,17.1398,19.3638,25.5084,27.0334,-17.8706,-12.2456
180,23.404,22.7017,23.5361,18.5852,27.8388,14.3487,8.29003,15.7232,18.531,-18.9466,16.1131,4.63591,-56.149,19.1348,-6.19883,-31.3354

HV
Wavelength,Temperature
,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,
280,245.636,245.285,244.888,245.422,245.392,245.041,245.316,245.346,245.255,244.736,245.163,244.583,244.873,245.132,245.178,245.163
279,245.651,245.789,244.888,245.27,245.361,245.041,245.316,246.155,245.01,244.736,245.163,244.583,244.843,246.353,245.026,245.041
278,245.651,245.789,244.888,245.27,245.361,245.041,245.346,245.59,245.01,244.354,246.429,244.583,244.843,245.468,245.026,245.041
277,245.651,245.758,245.071,245.27,246.231,245.041,246.292,245.468,245.01,244.888,245.255,244.202,244.843,245.514,245.026,245.041
276,245.712,245.758,245.071,245.27,246.017,245.163,246.292,245.468,245.01,245.01,245.255,245.087,244.843,245.514,245.026,245.224
275,245.712,245.758,245.453,245.27,247.406,245.407,245.972,245.468,245.01,245.27,245.255,245.148,244.843,245.514,245.026,245.224
274,245.834,245.758,245.453,245.331,246.17,245.407,246.368,245.468,245.01,245.27,245.255,245.148,244.843,245.514,245.026,245.224
273,245.834,246.002,245.819,245.895,246.17,245.56,246.124,245.468,245.01,245.712,245.255,245.148,245.697,245.514,245.743,245.804
272,246.49,246.002,245.819,245.895,246.811,246.033,246.124,245.819,245.651,246.063,245.255,245.148,245.941,245.209,245.743,245.804
271,246.49,246.582,246.552,246.338,246.902,246.155,246.124,246.155,246.155,246.063,246.109,246.307,246.277,246.124,245.743,246.582
270,246.613,246.796,246.613,246.704,246.902,246.674,246.536,246.216,246.597,246.063,246.658,246.521,246.277,246.429,246.918,246.765
269,246.582,246.796,247.269,247.07,247.589,247.162,246.536,246.994,246.902,247.116,246.292,247.345,246.841,246.994,246.918,247.253
268,248.108,247.528,247.681,247.07,247.589,247.742,247.482,247.36,246.902,247.696,247.421,247.345,247.36,247.345,246.918,247.681
267,248.413,248.26,248.245,247.223,247.94,248.093,248.047,247.726,247.971,247.375,247.131,247.345,248.016,248.184,247.284,248.26
266,248.84,248.764,248.245,248.718,248.672,248.627,248.047,248.474,248.611,248.566,248.81,248.596,248.52,248.55,248.825,248.993
265,249.802,249.527,249.741,248.718,248.505,249.207,248.55,249.237,249.1,249.695,249.069,249.313,249.542,249.435,249.115,249.481
264,250.549,249.268,249.741,250.168,250.244,250.198,250.122,250.473,250.183,249.695,250.336,249.313,249.924,249.435,250.305,249.481
263,251.572,251.373,251.541,250.534,250.9,250.885,251.343,251.19,250.87,251.541,250.336,251.389,251.083,250.9,250.885,251.587
262,252.396,251.953,251.541,251.892,252.213,251.694,251.953,251.77,252.06,251.541,251.862,251.083,251.587,250.595,252.213,252.563
261,253.189,253.174,253.281,252.777,253.311,252.945,252.777,252.808,252.06,253.021,252.93,253.204,252.945,253.052,252.762,253.296
260,254.181,254.349,254.364,253.952,253.693,254.242,253.51,253.815,254.166,253.86,253.845,253.204,253.998,253.754,254.333,253.967
259,255.249,254.349,254.364,254.99,255.005,254.242,254.654,254.959,254.974,255.066,254.73,255.173,254.868,254.807,254.929,255.249
258,256.378,256.378,255.966,256.348,255.875,255.676,256.012,256.058,255.554,255.981,255.875,255.173,256.088,254.807,256.134,256.256
257,257.05,256.958,257.217,257.233,256.882,256.622,256.821,257.248,256.851,257.08,257.05,256.866,255.783,257.004,256.775,257.507
256,258.179,257.629,257.751,258.209,258.026,257.736,257.889,257.996,257.339,257.919,257.996,257.904,257.935,257.462,257.889,257.507
255,259.293,258.774,258.987,258.209,258.392,258.301,258.621,258.469,258.408,258.392,258.347,258.652,258.545,258.484,258.53,259.171
254,259.293,259.354,259.491,259.338,258.392,259.399,259.628,259.186,259.46,259.598,258.347,259.399,259.354,259.613,259.918,259.811
253,260.391,260.376,260.117,259.338,260.223,260.04,260.33,259.933,259.979,259.964,260.071,260.345,260.208,260.04,260.681,260.391
252,261.124,260.376,260.696,261.261,261.002,259.735,260.62,261.093,259.689,260.666,260.757,261.322,260.773,261.139,261.169,261.429
251,261.948,262.192,261.49,261.261,261.902,261.826,261.963,261.917,261.719,260.376,261.612,261.322,261.536,261.78,262.085,261.429
250,263.184,262.833,262.772,262.573,262.833,262.65,261.963,262.726,262.436,263.153,262.924,262.68,262.97,263,262.924,263.474
249,263.855,263.565,263.885,263.382,262.833,263.794,263.443,263.397,263.641,263.153,263.84,263.977,263.947,263,264.435,264.511
248,264.832,264.633,263.885,264.481,264.74,264.648,264.694,263.397,264.618,264.603,263.84,264.557,264.999,264.679,264.908,264.862
247,265.93,265.717,265.854,265.701,265.335,265.411,265.411,265.35,264.618,265.732,265.854,265.472,264.999,265.61,265.717,266.174
246,265.93,266.647,265.854,266.434,266.815,266.281,266.51,266.525,266.449,265.732,266.449,266.571,266.724,267.12,266.968,267.303
245,267.593,266.647,267.273,267.563,267.502,266.861,266.51,267.136,267.181,267.242,267.181,266.312,266.724,267.12,267.624,268.112
244,267.99,268.417,268.234,267.99,267.502,267.822,268.28,267.914,268.387,268.112,268.555,268.295,268.661,268.723,268.906,269.287
243,268.906,268.86,268.234,269.119,269.058,269.043,268.921,268.555,269.226,269.15,268.555,268.295,269.165,269.241,268.906,269.287
242,269.531,269.867,269.76,269.119,269.058,269.043,268.921,269.73,269.226,269.15,270.157,269.882,269.165,270.111,270.309,271.393
241,270.737,270.92,270.905,270.416,270.889,270.737,270.462,270.432,270.737,270.615,270.157,271.301,270.63,270.111,271.439,271.393
240,270.737,271.53,270.905,271.317,270.889,270.737,271.21,271.561,271.423,271.744,271.744,271.484,271.317,271.881,272.232,273.254
239,271.988,272.629,272.293,272.308,272.781,272.293,272.354,272.049,272.461,272.217,271.744,272.476,272.583,272.522,272.232,273.849
238,271.957,272.629,272.995,272.964,272.781,273.575,272.354,272.934,272.461,273.361,273.468,272.476,272.583,273.834,274.261,274.75
237,274.368,273.788,272.995,273.956,274.078,274.063,273.956,272.934,273.743,273.895,273.468,274.17,274.719,273.834,274.261,275.528
236,275.284,273.651,275.04,273.956,275.009,274.796,274.628,274.734,273.743,275.055,274.963,275.528,274.719,275.299,276.23,276.52
235,275.284,276.123,275.04,275.284,275.513,275.589,275.116,274.734,275.223,276.031,274.963,276.138,275.803,275.299,276.474,277.313
234,276.047,276.581,276.306,276.382,275.513,275.589,274.826,276.382,276.474,276.031,276.581,276.138,276.947,277.222,277.161,277.954
233,276.047,276.581,276.794,276.749,277.1,277.145,277.176,276.871,276.474,276.764,276.581,276.138,276.947,277.466,277.161,277.954
232,277.954,277.42,277.863,276.749,277.771,277.145,277.512,277.359,277.878,277.954,277.71,277.969,278.046,278.473,278.58,279.205
231,278.198,277.42,278.229,278.076,277.771,278.275,277.939,277.878,277.878,277.954,277.71,277.969,278.046,278.473,279.129,279.8
230,278.198,278.503,278.595,278.58,278.137,278.58,277.939,278.061,278.122,277.954,278.351,278.473,278.992,278.473,279.129,279.8
229,278.198,278.564,278.656,278.58,278.778,278.58,277.939,278.061,278.122,279.144,278.351,279.175,278.992,278.473,279.724,280.746
228,279.922,279.129,278.656,278.946,278.778,278.214,279.404,279.404,278.122,279.144,278.992,279.175,279.77,279.907,280.35,280.746
227,279.877,279.633,279.541,278.946,279.449,279.617,279.404,279.404,279.678,279.144,279.633,279.999,279.831,279.907,280.35,281.311
226,279.877,279.633,279.541,280.212,279.449,279.617,279.617,279.526,279.678,279.846,279.877,279.999,279.831,280.334,280.35,281.616
225,279.77,279.633,280.136,280.212,279.8,280.594,279.617,279.526,279.922,279.846,279.877,279.999,280.197,280.334,281.174,281.616
224,280.136,279.633,280.136,280.273,280.167,280.594,279.968,279.526,279.922,279.419,279.877,280.991,280.197,281.57,281.174,281.86
223,280.914,280.472,280.457,280.273,280.67,280.594,279.968,280.853,281.052,280.746,280.807,280.991,281.525,281.906,282.288,281.616
